action_id,queue_rank,required_benchmark_id,required_target_id,scope,field_name,evidence_class,action_status,source_status,source_path,expected_filename,dropzone_folder,patch_preview_csv,quality_status,quality_blocker,verify_command,next_action
strict_blind_evidence_039,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/authority/native_authority.md
strict_blind_evidence_040,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/no_leak/no_leak_evidence.md
strict_blind_evidence_041,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/ablation/ablation_manifest.json
strict_blind_evidence_042,7,hist_REQUIRED_MONOMER_007,REQUIRED_MONOMER_007,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/07_hist_required_monomer_007/calibration/calibration_values.json
strict_blind_evidence_043,8,hist_REQUIRED_MONOMER_008,REQUIRED_MONOMER_008,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/prediction/replacement_prediction.pdb
strict_blind_evidence_044,8,hist_REQUIRED_MONOMER_008,REQUIRED_MONOMER_008,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/native/replacement_native.pdb
strict_blind_evidence_045,8,hist_REQUIRED_MONOMER_008,REQUIRED_MONOMER_008,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/authority/native_authority.md
strict_blind_evidence_046,8,hist_REQUIRED_MONOMER_008,REQUIRED_MONOMER_008,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/no_leak/no_leak_evidence.md
strict_blind_evidence_047,8,hist_REQUIRED_MONOMER_008,REQUIRED_MONOMER_008,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/ablation/ablation_manifest.json
strict_blind_evidence_048,8,hist_REQUIRED_MONOMER_008,REQUIRED_MONOMER_008,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/08_hist_required_monomer_008/calibration/calibration_values.json
strict_blind_evidence_049,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/prediction/replacement_prediction.pdb
strict_blind_evidence_050,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/native/replacement_native.pdb
strict_blind_evidence_051,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/authority/native_authority.md
strict_blind_evidence_052,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/no_leak/no_leak_evidence.md
strict_blind_evidence_053,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/ablation/ablation_manifest.json
strict_blind_evidence_054,9,hist_REQUIRED_MONOMER_009,REQUIRED_MONOMER_009,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/09_hist_required_monomer_009/calibration/calibration_values.json
strict_blind_evidence_055,10,hist_REQUIRED_MONOMER_010,REQUIRED_MONOMER_010,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/prediction/replacement_prediction.pdb
