action_id,queue_rank,required_benchmark_id,field_name,required_policy,action_status,gate_status,operator_value_present,evidence_ref_present,operator_clearance_present,operator_values_csv,destination_intake_csv,blockers,verify_command,next_action
strict_blind_operator_053,6,hist_REQUIRED_MONOMER_006,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_054,6,hist_REQUIRED_MONOMER_006,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_055,6,hist_REQUIRED_MONOMER_006,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_056,6,hist_REQUIRED_MONOMER_006,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_057,6,hist_REQUIRED_MONOMER_006,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_058,6,hist_REQUIRED_MONOMER_006,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_059,6,hist_REQUIRED_MONOMER_006,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_060,6,hist_REQUIRED_MONOMER_006,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/06_hist_required_monomer_006/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_061,7,hist_REQUIRED_MONOMER_007,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_062,7,hist_REQUIRED_MONOMER_007,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_063,7,hist_REQUIRED_MONOMER_007,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_064,7,hist_REQUIRED_MONOMER_007,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_065,7,hist_REQUIRED_MONOMER_007,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_066,7,hist_REQUIRED_MONOMER_007,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_067,7,hist_REQUIRED_MONOMER_007,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_068,7,hist_REQUIRED_MONOMER_007,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/07_hist_required_monomer_007/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
